id,mssubclass,mszoning,lotarea,street,alley,lotshape,landcontour,utilities,lotconfig,landslope,neighborhood,condition1,condition2,bldgtype,housestyle,overallqual,overallcond,roofstyle,roofmatl,exterior1st,exterior2nd,masvnrtype,masvnrarea,exterqual,extercond,foundation,bsmtqual,bsmtcond,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtfintype2,bsmtfinsf2,bsmtunfsf,totalbsmtsf,heating,heatingqc,centralair,electrical,1stflrsf,2ndflrsf,lowqualfinsf,grlivarea,bedroomabvgr,kitchenabvgr,kitchenqual,functional,fireplaces,fireplacequ,garagetype,garagefinish,garagecars,garagearea,garagequal,garagecond,paveddrive,poolarea,poolqc,fence,miscfeature,miscval,mosold,saletype,saleprice,totalporch,totalbaths,remod,age_blt,age_garage,age_remod
2117,60,RL,53107.0,Pave,NA,2,Low,4,Corner,2,ClearCr,Feedr,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,3,6,985.0,1,0.0,595.0,1580.0,GasA,5,Y,5,1079.0,874.0,0.0,1953.0,3,1,4,7,2,2,Attchd,3,2,501.0,3,3,3,0.0,0,0,NA,0.0,6,WD ,240000.0,447.0,3.5,0,15,15,15
2029,45,RM,5680.0,Pave,Grvl,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,5,4,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,592.0,592.0,GasA,3,N,4,933.0,240.0,0.0,1173.0,3,1,3,7,0,0,Detchd,1,1,240.0,3,2,3,0.0,0,3,NA,0.0,9,WD ,113000.0,102.0,2.0,1,106,87,57
636,20,RL,12400.0,Pave,NA,3,Lvl,4,Inside,3,NAmes,Feedr,Norm,1Fam,1Story,6,7,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176.0,3,3,CBlock,3,2,1,3,585.0,1,0.0,630.0,1215.0,GasA,3,Y,4,1215.0,0.0,0.0,1215.0,3,1,3,7,0,0,Attchd,1,1,297.0,3,3,3,0.0,0,0,NA,0.0,6,WD ,155000.0,234.0,1.0,1,51,51,11
1155,20,RL,6768.0,Pave,NA,3,Lvl,4,Inside,3,Sawyer,Feedr,Norm,1Fam,1Story,6,8,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,3,3,2,6,832.0,1,0.0,80.0,912.0,GasA,4,Y,5,912.0,0.0,0.0,912.0,3,1,4,7,0,0,Detchd,1,1,288.0,3,3,3,0.0,0,4,NA,0.0,5,WD ,142000.0,168.0,2.5,1,47,46,12
739,45,RM,6000.0,Pave,NA,4,Lvl,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Unf,6,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,PConc,3,3,1,1,0.0,1,0.0,884.0,884.0,GasA,4,Y,5,904.0,0.0,0.0,904.0,2,1,3,7,0,0,Detchd,1,1,180.0,3,3,3,0.0,0,0,NA,0.0,1,WD ,119000.0,105.0,1.0,1,83,83,5
1608,50,RL,12508.0,Pave,NA,3,Lvl,4,Inside,3,Mitchel,Norm,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,4,3,2,5,660.0,1,0.0,323.0,983.0,GasA,5,Y,5,983.0,767.0,0.0,1750.0,4,1,3,4,0,0,Attchd,1,1,423.0,3,3,3,0.0,0,0,Shed,1300.0,7,WD ,160000.0,401.0,3.0,1,68,19,23
1087,60,RL,7415.0,Pave,NA,3,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,1,6,759.0,1,0.0,80.0,839.0,GasA,5,Y,5,864.0,729.0,0.0,1593.0,3,1,3,7,1,3,Attchd,3,2,398.0,3,3,3,0.0,0,0,NA,0.0,4,WD ,193000.0,175.0,3.5,0,4,4,4
1774,60,RL,11762.0,Pave,NA,4,Lvl,4,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,309.0,4,3,PConc,5,3,1,6,335.0,1,0.0,770.0,1105.0,GasA,5,Y,5,1105.0,1097.0,0.0,2202.0,4,1,4,7,1,3,Attchd,2,2,517.0,3,3,3,0.0,0,0,NA,0.0,9,WD ,263000.0,209.0,3.5,1,15,15,14
2816,20,RL,8767.0,Pave,NA,3,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,6,24.0,1,0.0,1286.0,1310.0,GasA,5,Y,5,1310.0,0.0,0.0,1310.0,3,1,4,7,1,4,Attchd,3,2,400.0,3,3,3,0.0,0,0,NA,0.0,7,New,164990.0,0.0,2.0,0,1,1,1
2194,20,RL,8190.0,Pave,NA,4,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,6,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,732.0,1,0.0,216.0,948.0,GasA,5,Y,5,948.0,0.0,0.0,948.0,3,1,3,7,1,3,Detchd,1,1,280.0,3,3,3,0.0,0,0,NA,0.0,10,WD ,119000.0,36.0,2.0,0,53,51,53
523,20,FV,7500.0,Pave,NA,4,Lvl,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,238.0,4,3,PConc,4,3,1,6,24.0,1,0.0,1348.0,1372.0,GasA,5,Y,5,1448.0,0.0,0.0,1448.0,2,1,4,7,1,4,Attchd,2,2,692.0,3,3,3,0.0,0,0,NA,0.0,6,WD ,238500.0,140.0,2.0,1,3,3,2
2767,20,RL,70761.0,Pave,NA,3,Low,4,Inside,2,ClearCr,Norm,Norm,1Fam,1Story,7,5,Gable,WdShngl,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,4,5,655.0,1,0.0,878.0,1533.0,GasA,3,Y,5,1533.0,0.0,0.0,1533.0,2,1,4,7,2,3,Attchd,1,2,576.0,3,3,3,0.0,0,0,NA,0.0,12,WD ,280000.0,254.0,3.0,0,31,31,31
1837,120,FV,3784.0,Pave,Pave,3,Lvl,4,Inside,3,Somerst,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,4,3,PConc,4,3,1,6,60.0,1,0.0,1451.0,1511.0,GasA,5,Y,5,1565.0,0.0,0.0,1565.0,2,1,4,7,0,0,Attchd,3,2,476.0,3,3,3,0.0,0,0,NA,0.0,2,New,193800.0,120.0,3.0,1,1,1,0
2284,120,RM,4224.0,Pave,NA,4,Lvl,4,Inside,3,MeadowV,Norm,Norm,TwnhsE,1Story,5,7,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,PConc,4,3,1,6,840.0,1,0.0,200.0,1040.0,GasA,3,Y,5,1060.0,0.0,0.0,1060.0,3,1,3,7,1,3,Attchd,1,2,572.0,3,3,3,0.0,0,0,NA,0.0,6,WD ,129900.0,210.0,2.0,0,31,31,31
1434,20,RL,9245.0,Pave,NA,2,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,6,686.0,1,0.0,304.0,990.0,GasA,5,Y,5,990.0,0.0,0.0,990.0,3,1,3,7,0,0,Detchd,1,2,672.0,3,3,3,0.0,0,0,NA,0.0,2,WD ,145000.0,0.0,1.5,1,14,12,13
2794,20,RL,14781.0,Pave,NA,2,Lvl,4,CulDSac,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,4,3,PConc,4,3,4,1,0.0,1,0.0,1753.0,1753.0,GasA,5,Y,5,1787.0,0.0,0.0,1787.0,3,1,4,7,1,3,Attchd,2,3,748.0,3,3,3,0.0,0,0,NA,0.0,8,WD ,275000.0,348.0,2.0,1,5,5,4
2625,90,RL,8544.0,Pave,NA,4,Lvl,4,Corner,3,NAmes,Norm,Norm,Duplex,1Story,3,4,Gable,CompShg,BrkFace,Stone,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,Wall,2,N,3,1040.0,0.0,0.0,1040.0,2,2,3,7,0,0,Detchd,1,2,400.0,3,2,3,0.0,0,0,NA,0.0,12,WD ,81400.0,0.0,2.0,0,56,56,56
794,20,RL,7440.0,Pave,NA,4,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4,3,1,4,173.0,1,0.0,916.0,1089.0,GasW,3,Y,5,1089.0,0.0,0.0,1089.0,3,1,3,7,1,4,Detchd,2,1,252.0,3,3,2,0.0,0,3,NA,0.0,9,WD ,125000.0,328.0,2.0,0,55,55,55
708,30,RM,7404.0,Pave,NA,4,Lvl,4,Corner,3,OldTown,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,2,3,1,1,0.0,1,0.0,861.0,861.0,GasA,3,Y,5,861.0,0.0,0.0,861.0,2,1,3,7,0,0,Detchd,1,2,288.0,3,3,1,0.0,0,0,NA,0.0,11,Oth,80000.0,128.0,1.0,1,89,89,59
286,30,RL,4853.0,Pave,NA,4,Bnk,4,Inside,3,SWISU,Artery,Norm,1Fam,1Story,5,6,Gable,CompShg,MetalSd,VinylSd,BrkFace,203.0,3,3,BrkTil,3,3,2,3,133.0,1,0.0,974.0,1107.0,GasA,2,N,4,1296.0,0.0,0.0,1296.0,2,1,2,7,1,4,Detchd,1,1,260.0,3,3,3,0.0,0,3,NA,0.0,5,WD ,104000.0,36.0,2.0,1,86,31,11
62,20,RL,10593.0,Pave,NA,3,Lvl,4,Inside,3,NoRidge,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,338.0,4,3,PConc,4,3,1,6,919.0,1,0.0,801.0,1720.0,GasA,5,Y,5,1720.0,0.0,0.0,1720.0,3,1,4,7,1,3,Attchd,3,2,527.0,3,3,3,0.0,0,0,NA,0.0,3,WD ,260400.0,450.0,3.0,0,14,14,14
1647,60,RL,12090.0,Pave,NA,4,Lvl,4,Inside,3,NWAmes,Norm,Norm,1Fam,2Story,7,7,Gable,CompShg,MetalSd,MetalSd,BrkFace,306.0,4,3,CBlock,4,3,1,5,321.0,1,0.0,404.0,725.0,GasA,5,Y,5,725.0,754.0,0.0,1479.0,3,1,4,7,1,3,Attchd,2,2,484.0,3,3,3,0.0,0,0,NA,0.0,3,WD ,176000.0,239.0,2.5,1,26,26,4
2054,20,RL,11677.0,Pave,NA,3,Lvl,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,4,Gable,CompShg,HdBoard,HdBoard,BrkFace,442.0,3,3,CBlock,3,3,3,3,249.0,4,761.0,30.0,1040.0,GasA,3,Y,5,1040.0,0.0,0.0,1040.0,3,1,3,7,0,0,Attchd,2,1,264.0,3,3,3,0.0,0,3,NA,0.0,2,WD ,123000.0,90.0,2.0,0,41,41,41
1102,60,RL,11000.0,Pave,NA,4,Lvl,4,FR2,3,NoRidge,Norm,Norm,1Fam,2Story,9,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,295.0,4,3,PConc,5,3,2,1,0.0,1,0.0,1519.0,1519.0,GasA,5,Y,5,1533.0,639.0,0.0,2172.0,4,1,5,7,1,3,BuiltIn,2,3,687.0,3,3,3,0.0,0,0,NA,0.0,6,WD ,291000.0,315.0,2.5,0,8,8,8
654,20,RL,8000.0,Pave,NA,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,1,5,680.0,1,0.0,292.0,972.0,GasA,5,Y,5,972.0,0.0,0.0,972.0,2,1,3,7,1,4,Detchd,1,1,240.0,3,3,3,0.0,0,0,NA,0.0,5,WD ,132000.0,0.0,2.0,1,61,61,7
1089,60,RL,8029.0,Pave,NA,3,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,728.0,728.0,GasA,5,Y,5,728.0,728.0,0.0,1456.0,3,1,4,7,0,0,Attchd,3,2,400.0,3,3,3,0.0,0,0,NA,0.0,7,WD ,176000.0,124.0,2.5,0,3,3,3
604,20,RL,13495.0,Pave,NA,3,Lvl,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,70.0,3,4,CBlock,3,3,1,4,625.0,2,201.0,222.0,1048.0,GasA,2,Y,5,1728.0,0.0,0.0,1728.0,3,1,3,6,1,4,Detchd,1,2,576.0,3,3,3,0.0,0,0,NA,0.0,7,WD ,177625.0,99.0,3.0,0,53,53,53
2838,50,RL,9738.0,Pave,NA,4,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,4,BrkTil,3,3,1,4,392.0,1,0.0,392.0,784.0,GasA,4,Y,5,949.0,272.0,0.0,1221.0,4,1,3,7,0,0,Attchd,1,1,392.0,3,3,3,0.0,0,0,NA,0.0,3,WD ,104900.0,236.0,2.0,1,82,41,56
2777,60,RL,9272.0,Pave,NA,3,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,500.0,1,0.0,342.0,842.0,GasA,5,Y,5,856.0,893.0,0.0,1749.0,3,1,4,7,0,0,Attchd,2,2,515.0,3,3,3,0.0,0,0,NA,0.0,6,WD ,196000.0,225.0,2.5,0,7,7,7
1723,120,RL,7841.0,Pave,NA,3,Lvl,4,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,394.0,5,3,PConc,5,3,1,6,848.0,1,0.0,729.0,1577.0,GasA,5,Y,5,1577.0,0.0,0.0,1577.0,2,1,5,7,1,4,Attchd,2,2,564.0,3,3,3,0.0,0,0,NA,0.0,5,WD ,280000.0,242.0,3.0,0,2,2,2
349,80,RL,8530.0,Pave,NA,3,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,22.0,3,3,PConc,4,3,1,1,0.0,1,0.0,384.0,384.0,GasA,4,Y,5,804.0,670.0,0.0,1474.0,3,1,3,7,1,3,BuiltIn,3,2,400.0,3,3,3,0.0,0,0,Shed,700.0,5,WD ,168500.0,192.0,2.5,1,14,14,13
2313,60,RL,13041.0,Pave,NA,2,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,781.0,781.0,GasA,4,Y,5,781.0,890.0,0.0,1671.0,3,1,3,7,1,3,Attchd,3,2,423.0,3,3,3,0.0,0,0,NA,0.0,2,WD ,170000.0,84.0,2.5,0,11,11,11
2279,20,RL,43500.0,Pave,NA,4,Lvl,4,Inside,3,Mitchel,Artery,Norm,1Fam,1Story,3,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,5,Y,5,2034.0,0.0,0.0,2034.0,2,1,3,6,0,0,2Types,2,4,1041.0,3,3,1,561.0,2,4,NA,0.0,6,WD ,130000.0,749.0,1.0,0,54,54,54
1346,50,RM,6240.0,Pave,NA,4,Lvl,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,7,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,2,3,300.0,2,240.0,449.0,989.0,GasA,3,Y,5,1245.0,764.0,0.0,2009.0,4,1,3,5,1,4,Detchd,1,2,400.0,3,3,3,0.0,0,3,NA,0.0,1,WD ,150000.0,20.0,2.0,1,69,69,58
2770,20,RL,13015.0,Pave,NA,4,Lvl,4,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,4,3,1,1,0.0,1,0.0,1100.0,1100.0,GasA,5,Y,5,1100.0,0.0,0.0,1100.0,3,1,3,7,0,0,Attchd,2,2,462.0,3,3,3,0.0,0,0,NA,0.0,6,WD ,145000.0,0.0,1.5,0,10,10,10
2923,90,RL,9297.0,Pave,NA,4,Lvl,4,Inside,3,Mitchel,Norm,Norm,Duplex,1Story,5,5,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,1,5,1606.0,1,0.0,122.0,1728.0,GasA,3,Y,5,1728.0,0.0,0.0,1728.0,4,2,3,7,0,0,Detchd,1,2,560.0,3,3,3,0.0,0,0,NA,0.0,7,WD ,188000.0,0.0,4.0,0,30,30,30
1619,60,RL,8773.0,Pave,NA,3,HLS,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,3,1,0.0,1,0.0,916.0,916.0,GasA,4,Y,5,916.0,684.0,0.0,1600.0,3,1,3,7,1,3,Attchd,3,2,460.0,3,3,3,0.0,0,0,NA,0.0,8,WD ,169000.0,138.0,2.5,0,10,10,10
2178,20,RL,8536.0,Pave,NA,4,Lvl,4,Corner,3,Edwards,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,1125.0,1125.0,GasA,4,Y,5,1125.0,0.0,0.0,1125.0,2,1,3,7,0,0,Attchd,1,2,430.0,3,3,3,0.0,0,0,NA,0.0,4,New,155000.0,144.0,1.5,1,1,0,0
1160,120,FV,4282.0,Pave,Pave,2,Lvl,4,Inside,3,Somerst,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,2,6,16.0,1,0.0,1375.0,1391.0,GasA,5,Y,5,1391.0,0.0,0.0,1391.0,2,1,4,7,0,0,Attchd,2,2,530.0,3,3,3,0.0,0,0,NA,0.0,7,WD ,196000.0,314.0,2.0,0,4,4,4
1755,60,RL,8740.0,Pave,NA,3,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,574.0,1,0.0,280.0,854.0,GasA,5,Y,5,864.0,1131.0,0.0,1995.0,4,1,4,7,1,4,BuiltIn,3,2,435.0,3,3,3,0.0,0,0,NA,0.0,7,WD ,219500.0,312.0,2.5,0,5,5,5
2412,60,RL,10237.0,Pave,NA,4,Lvl,4,Inside,3,Gilbert,RRAn,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,728.0,728.0,GasA,5,Y,5,728.0,728.0,0.0,1456.0,3,1,4,7,1,4,Attchd,3,2,390.0,3,3,3,0.0,0,0,NA,0.0,2,New,170440.0,24.0,2.5,1,1,1,0
889,60,RL,7950.0,Pave,NA,3,Bnk,4,Corner,3,Edwards,Norm,Norm,1Fam,2Story,6,6,Hip,CompShg,HdBoard,Plywood,BrkFace,140.0,3,3,CBlock,3,3,1,4,535.0,1,0.0,155.0,690.0,GasA,3,Y,5,698.0,728.0,0.0,1426.0,3,1,3,7,0,0,Attchd,3,2,440.0,3,3,3,0.0,0,3,NA,0.0,7,WD ,159500.0,252.0,1.5,0,32,32,32
2181,20,RL,39290.0,Pave,NA,3,Bnk,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,10,5,Hip,CompShg,CemntBd,CmentBd,Stone,1224.0,5,3,PConc,5,3,4,6,4010.0,1,0.0,1085.0,5095.0,GasA,5,Y,5,5095.0,0.0,0.0,5095.0,2,1,5,7,2,4,Attchd,3,3,1154.0,3,3,3,0.0,0,0,Elev,17000.0,10,New,183850.0,1030.0,4.0,1,-1,-1,-2
1186,20,RL,10400.0,Pave,NA,4,Lvl,4,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,7,6,Hip,CompShg,Plywood,Plywood,BrkFace,288.0,3,3,PConc,3,3,1,1,0.0,1,0.0,1304.0,1304.0,GasA,4,Y,5,1682.0,0.0,0.0,1682.0,3,1,3,7,1,4,Attchd,1,2,530.0,3,3,3,0.0,0,3,NA,0.0,5,WD ,174000.0,98.0,2.0,0,38,38,38
1613,20,RL,10628.0,Pave,NA,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,7,5,Flat,Tar&Grv,Plywood,Plywood,None,0.0,3,4,CBlock,3,4,4,6,778.0,1,0.0,499.0,1277.0,GasA,3,Y,5,1277.0,0.0,0.0,1277.0,2,1,3,7,1,1,Attchd,1,2,526.0,3,3,3,0.0,0,2,NA,0.0,4,WD ,167000.0,176.0,2.0,0,37,37,37
411,160,RL,2280.0,Pave,NA,4,Lvl,4,FR2,3,NPkVill,Norm,Norm,Twnhs,2Story,6,6,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,1,5,566.0,1,0.0,289.0,855.0,GasA,3,Y,5,855.0,601.0,0.0,1456.0,3,1,3,7,1,3,Attchd,1,2,440.0,3,3,3,0.0,0,0,NA,0.0,7,WD ,148500.0,87.0,2.5,0,33,33,33
810,90,RL,7018.0,Pave,NA,4,Lvl,4,Inside,3,SawyerW,Feedr,Norm,Duplex,2Story,5,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,Y,5,1114.0,1114.0,0.0,2228.0,6,2,3,7,0,0,Detchd,1,2,720.0,3,3,3,0.0,0,0,NA,0.0,6,WD ,147983.0,73.0,2.0,0,30,30,30
548,160,RL,10762.0,Pave,NA,4,Lvl,4,Corner,3,SawyerW,Norm,Norm,TwnhsE,2Story,6,6,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,1,1,0.0,1,0.0,626.0,626.0,GasA,3,Y,5,626.0,591.0,0.0,1217.0,3,1,3,7,1,3,Attchd,2,1,288.0,3,3,3,0.0,0,0,NA,0.0,4,WD ,120000.0,28.0,1.5,0,29,29,29
2179,20,RL,7024.0,Pave,NA,4,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,5,4,1,5,980.0,1,0.0,110.0,1090.0,GasA,4,Y,5,1090.0,0.0,0.0,1090.0,2,1,3,7,0,0,Attchd,3,2,450.0,3,3,3,0.0,0,0,NA,0.0,6,WD ,157000.0,49.0,2.5,1,2,2,1
2746,50,RL,7585.0,Pave,NA,4,Lvl,4,Inside,3,Edwards,Artery,Norm,1Fam,1.5Fin,5,3,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,2,2,2,1,0.0,1,0.0,810.0,810.0,GasA,2,Y,4,1002.0,454.0,0.0,1456.0,4,1,3,7,1,3,Detchd,1,1,280.0,3,3,2,0.0,0,0,NA,0.0,8,WD ,91500.0,0.0,2.5,1,58,52,56
1486,30,RL,8777.0,Pave,NA,4,Lvl,4,Inside,3,Edwards,Feedr,Norm,1Fam,1Story,5,7,Gable,CompShg,MetalSd,Wd Sdng,None,0.0,3,3,CBlock,2,3,1,1,0.0,1,0.0,796.0,796.0,GasA,4,Y,4,796.0,0.0,0.0,796.0,2,1,3,7,0,0,NA,0,0,0.0,0,0,2,0.0,0,3,NA,0.0,5,WD ,85000.0,492.0,1.0,1,98,2008,58
2168,20,RL,9170.0,Pave,NA,4,Lvl,4,Corner,3,Edwards,Feedr,Norm,1Fam,1Story,5,7,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,698.0,6,96.0,420.0,1214.0,GasA,5,Y,5,1214.0,0.0,0.0,1214.0,2,1,3,7,0,0,Detchd,1,2,461.0,2,2,3,0.0,0,4,Shed,400.0,4,WD ,140000.0,184.0,2.0,0,42,42,42
2061,20,RL,7742.0,Pave,NA,4,Lvl,4,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,4,763.0,1,0.0,192.0,955.0,GasA,5,Y,5,955.0,0.0,0.0,955.0,3,1,3,7,0,0,Attchd,1,1,386.0,3,3,3,0.0,0,3,NA,0.0,1,WD ,127000.0,0.0,2.0,0,41,41,41
1131,60,FV,8791.0,Pave,NA,3,Lvl,4,Inside,3,Somerst,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,3,503.0,1,0.0,361.0,864.0,GasA,5,Y,5,864.0,864.0,0.0,1728.0,3,1,4,7,0,0,Attchd,2,2,673.0,3,3,3,0.0,0,0,NA,0.0,5,WD ,207500.0,272.0,2.5,0,5,5,5
2738,75,RL,19800.0,Pave,NA,4,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,2.5Unf,6,8,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,3,425.0,1,0.0,1411.0,1836.0,GasA,4,Y,5,1836.0,1836.0,0.0,3672.0,5,1,4,7,2,4,Detchd,1,2,836.0,3,3,3,0.0,0,0,NA,0.0,12,WD ,415000.0,796.0,3.5,1,71,13,16
929,20,RL,13339.0,Pave,NA,3,Lvl,4,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,6,6,Gable,CompShg,HdBoard,Plywood,Stone,132.0,3,3,CBlock,3,3,1,2,65.0,4,875.0,621.0,1561.0,GasA,3,Y,5,1561.0,0.0,0.0,1561.0,3,1,3,7,1,4,Attchd,3,2,463.0,3,3,3,0.0,0,0,NA,0.0,5,WD ,193000.0,268.0,3.0,0,49,49,49
362,60,RL,8125.0,Pave,NA,4,Lvl,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,702.0,702.0,GasA,4,Y,5,702.0,779.0,0.0,1481.0,3,1,3,7,1,3,Attchd,3,2,343.0,3,3,3,0.0,0,0,NA,0.0,3,WD ,174000.0,36.0,2.5,1,15,15,14
652,60,RL,11419.0,Pave,NA,4,Lvl,4,Corner,3,NAmes,Artery,Norm,1Fam,2Story,7,7,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,3,2,5,699.0,1,0.0,0.0,699.0,GasA,5,Y,4,801.0,726.0,0.0,1527.0,3,1,3,7,1,4,Attchd,1,2,410.0,3,3,3,0.0,0,2,NA,0.0,12,WD ,152500.0,134.0,2.5,1,61,61,10
1466,60,RL,7226.0,Pave,NA,3,Lvl,4,CulDSac,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,798.0,798.0,GasA,5,Y,5,798.0,842.0,0.0,1640.0,3,1,4,7,0,0,Attchd,2,2,595.0,3,3,3,0.0,0,0,NA,0.0,6,WD ,183000.0,45.0,2.5,0,5,5,5
