id,lotarea,lotshape,utilities,landslope,overallqual,overallcond,masvnrarea,bsmtqual,bsmtcond,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtfintype2,bsmtfinsf2,bsmtunfsf,totalbsmtsf,centralair,electrical,1stflrsf,2ndflrsf,lowqualfinsf,grlivarea,bedroomabvgr,kitchenabvgr,kitchenqual,functional,fireplacequ,garagefinish,garagearea,garagequal,garagecond,paveddrive,poolarea,poolqc,fence,mosold,saleprice,totalporch,totalbaths,remod,age_blt,age_garage,age_remod,nhood_Blmngtn,nhood_Blueste,nhood_BrDale,nhood_BrkSide,nhood_ClearCr,nhood_CollgCr,nhood_Crawfor,nhood_Edwards,nhood_Gilbert,nhood_Greens,nhood_GrnHill,nhood_IDOTRR,nhood_Landmrk,nhood_MeadowV,nhood_Mitchel,nhood_NAmes,nhood_NPkVill,nhood_NWAmes,nhood_NoRidge,nhood_NridgHt,nhood_OldTown,nhood_SWISU,nhood_Sawyer,nhood_SawyerW,nhood_Somerst,nhood_StoneBr,nhood_Timber,nhood_Veenker,rstyle_Gable,rstyle_Hip,fd_BrkTil,fd_CBlock,fd_PConc,hstyle_2s,btype_1Fam,btype_2Fam,btype_twnh,mvtype_BrkFace,mvtype_None,mvtype_Stone,gtype_Attchd,gtype_BuiltIn,gtype_Detchd,gtype_NA,newhouse,mainrd,railway,park
2289,2001.0,4,4,3,4,5,80.0,3,3,1,1,0.0,1,0.0,546.0,546.0,1,5,546.0,546.0,0.0,1092.0,3,1,3,7,0,1,286.0,3,3,3,0.0,0,0,1,75000.0,0.0,1.5,0,37,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
1156,19508.0,4,4,3,6,5,144.0,3,3,3,5,800.0,1,0.0,630.0,1430.0,1,5,1430.0,0.0,0.0,1430.0,3,1,3,7,3,1,484.0,3,3,3,0.0,0,0,7,192000.0,390.0,2.5,0,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2717,7176.0,3,4,3,6,6,200.0,3,4,4,6,794.0,1,0.0,166.0,960.0,1,5,1040.0,0.0,0.0,1040.0,3,1,3,7,2,1,616.0,3,3,3,0.0,0,4,7,160500.0,311.0,2.0,0,28,27,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2101,10652.0,3,4,3,7,5,306.0,4,3,3,1,0.0,1,0.0,1494.0,1494.0,1,5,1494.0,0.0,0.0,1494.0,3,1,4,7,4,2,840.0,3,3,3,0.0,0,0,8,279500.0,193.0,2.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1377,11235.0,4,4,3,5,6,0.0,4,3,3,5,784.0,1,0.0,197.0,981.0,1,5,1075.0,0.0,0.0,1075.0,3,1,4,7,0,1,440.0,3,3,3,0.0,0,3,5,148000.0,128.0,2.0,0,45,12,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1381,10265.0,3,4,3,5,7,0.0,3,3,1,5,758.0,1,0.0,234.0,992.0,1,5,992.0,0.0,0.0,992.0,3,1,4,7,0,2,294.0,3,3,3,0.0,0,3,7,145000.0,204.0,2.0,1,41,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2502,14541.0,3,4,3,8,7,0.0,4,4,1,6,1012.0,1,0.0,326.0,1338.0,1,5,1352.0,1168.0,0.0,2520.0,5,1,4,7,3,2,796.0,3,3,3,0.0,0,0,11,310000.0,264.0,3.5,0,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2609,10184.0,4,4,3,6,5,379.0,3,3,3,5,580.0,1,0.0,503.0,1083.0,1,5,1146.0,0.0,0.0,1146.0,3,1,3,7,4,1,294.0,3,3,3,0.0,0,0,6,165000.0,420.0,1.5,0,43,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
505,46589.0,2,4,3,8,7,528.0,4,4,1,6,1361.0,3,180.0,88.0,1629.0,1,5,1686.0,762.0,0.0,2448.0,4,1,4,7,3,2,711.0,3,3,3,0.0,0,0,7,402000.0,593.0,3.5,1,15,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1126,10625.0,4,4,3,7,5,0.0,4,3,1,1,0.0,1,0.0,1026.0,1026.0,1,5,1026.0,932.0,0.0,1958.0,3,1,4,7,4,3,936.0,3,3,3,0.0,0,0,7,250000.0,364.0,2.5,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2914,1470.0,4,4,3,4,6,0.0,4,3,3,6,522.0,1,0.0,108.0,630.0,1,5,630.0,0.0,0.0,630.0,1,1,3,7,0,0,0.0,0,0,3,0.0,0,0,4,73000.0,0.0,2.0,0,36,2006,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
393,9000.0,4,4,3,5,5,0.0,4,3,1,1,0.0,1,0.0,896.0,896.0,1,5,896.0,896.0,0.0,1792.0,4,2,3,7,0,0,0.0,0,0,3,0.0,0,0,9,136000.0,77.0,3.0,0,35,2009,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
2405,5911.0,4,4,3,9,5,278.0,5,3,1,6,472.0,1,0.0,1088.0,1560.0,1,5,1565.0,0.0,0.0,1565.0,2,1,5,7,4,2,556.0,3,3,3,0.0,0,0,3,282500.0,252.0,3.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
67,8987.0,4,4,3,8,5,226.0,4,3,1,1,0.0,1,0.0,1595.0,1595.0,1,5,1595.0,0.0,0.0,1595.0,2,1,4,7,4,2,880.0,3,3,3,0.0,0,0,5,221500.0,144.0,2.0,1,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2227,17871.0,2,4,3,4,5,0.0,4,3,1,1,0.0,1,0.0,1680.0,1680.0,1,5,1680.0,0.0,0.0,1680.0,4,1,4,7,0,1,628.0,3,3,3,0.0,0,0,6,170000.0,152.0,2.0,1,12,11,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
669,11500.0,3,4,3,6,4,0.0,3,2,1,4,872.0,3,60.0,108.0,1040.0,1,5,1040.0,0.0,0.0,1040.0,3,1,3,6,1,2,480.0,3,3,3,0.0,0,3,5,163000.0,156.0,2.0,0,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1772,12257.0,3,4,3,8,5,513.0,4,3,3,2,56.0,5,64.0,1198.0,1318.0,1,5,1328.0,1203.0,0.0,2531.0,4,1,4,7,3,2,752.0,3,3,3,0.0,0,0,11,290000.0,320.0,2.5,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1775,9044.0,3,4,3,8,5,526.0,4,3,1,6,1225.0,1,0.0,100.0,1325.0,1,5,1335.0,1203.0,0.0,2538.0,4,1,4,7,3,2,933.0,3,3,3,0.0,0,0,5,330000.0,290.0,2.5,1,11,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
403,1680.0,4,4,3,6,5,504.0,3,3,1,4,254.0,1,0.0,229.0,483.0,1,5,483.0,504.0,0.0,987.0,2,1,3,7,0,1,264.0,3,3,3,0.0,0,0,7,111000.0,0.0,2.5,0,36,36,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2792,9468.0,2,4,3,6,5,148.0,4,3,2,6,639.0,1,0.0,201.0,840.0,1,5,840.0,915.0,0.0,1755.0,3,1,3,7,3,2,530.0,3,3,3,0.0,0,0,8,214000.0,249.0,3.5,0,7,7,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1247,9373.0,3,4,3,5,6,84.0,3,3,1,3,500.0,2,196.0,456.0,1152.0,1,5,1152.0,0.0,0.0,1152.0,3,1,3,7,0,1,636.0,3,3,3,0.0,0,0,5,137500.0,0.0,1.5,0,55,37,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
384,7000.0,4,4,3,7,5,0.0,4,3,2,6,622.0,1,0.0,304.0,926.0,1,5,1016.0,868.0,0.0,1884.0,3,1,5,7,5,2,581.0,3,3,3,0.0,0,0,6,240900.0,35.0,3.5,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
91,10186.0,3,4,3,7,5,0.0,4,3,1,6,674.0,1,0.0,76.0,750.0,1,5,1061.0,862.0,0.0,1923.0,3,1,4,7,3,2,564.0,3,3,3,0.0,0,0,6,190000.0,279.0,3.5,0,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
863,11664.0,4,4,3,7,5,0.0,4,3,3,6,1234.0,1,0.0,335.0,1569.0,1,5,1611.0,0.0,0.0,1611.0,3,1,4,7,0,2,1231.0,3,3,3,0.0,0,0,9,250000.0,355.0,3.0,0,7,7,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1857,10768.0,3,4,3,5,8,0.0,4,3,4,5,1157.0,1,0.0,280.0,1437.0,1,5,1437.0,0.0,0.0,1437.0,3,1,4,7,2,2,528.0,3,3,3,0.0,0,0,7,218000.0,201.0,3.0,1,31,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1870,10530.0,4,4,3,7,6,194.0,4,3,1,6,819.0,1,0.0,329.0,1148.0,1,5,1091.0,984.0,0.0,2075.0,3,1,4,7,4,1,473.0,3,3,3,0.0,0,0,8,255000.0,321.0,3.5,0,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2318,14859.0,3,4,3,7,5,27.0,4,3,1,1,0.0,1,0.0,1670.0,1670.0,1,5,1670.0,0.0,0.0,1670.0,3,1,4,7,4,2,690.0,3,3,3,0.0,0,0,8,240000.0,204.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2100,10481.0,3,4,3,8,5,0.0,4,3,3,1,0.0,1,0.0,2140.0,2140.0,1,5,2140.0,0.0,0.0,2140.0,3,1,4,7,0,3,894.0,3,3,3,0.0,0,0,6,360000.0,168.0,2.5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1213,9350.0,4,4,3,5,8,0.0,3,3,4,5,633.0,1,0.0,586.0,1219.0,1,5,1265.0,0.0,0.0,1265.0,3,1,4,7,4,2,502.0,3,3,3,0.0,0,3,10,179900.0,188.0,2.5,1,43,43,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2046,18030.0,3,4,3,5,6,0.0,3,3,1,3,152.0,4,469.0,977.0,1598.0,1,5,1636.0,971.0,479.0,3086.0,3,1,5,3,4,0,0.0,0,0,3,0.0,0,3,3,200500.0,122.0,3.0,1,61,2007,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
710,5925.0,4,4,3,3,6,0.0,3,3,1,1,0.0,1,0.0,600.0,600.0,0,5,600.0,368.0,0.0,968.0,2,1,3,7,0,0,0.0,0,0,3,0.0,0,2,5,37900.0,0.0,1.0,1,99,2009,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2268,6718.0,3,4,3,8,5,86.0,5,3,2,6,250.0,1,0.0,1017.0,1267.0,1,5,1312.0,0.0,0.0,1312.0,2,1,4,7,0,1,471.0,3,3,3,0.0,0,0,1,180500.0,284.0,2.0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
816,11855.0,4,4,3,7,5,23.0,5,3,1,6,820.0,1,0.0,348.0,1168.0,1,5,1168.0,1619.0,0.0,2787.0,6,2,3,7,3,3,820.0,3,3,3,0.0,0,0,10,269500.0,312.0,7.0,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1616,12394.0,3,4,3,7,5,0.0,4,3,4,1,0.0,1,0.0,847.0,847.0,1,5,847.0,886.0,0.0,1733.0,3,1,4,7,4,3,433.0,3,3,3,0.0,0,0,10,225000.0,148.0,2.5,0,4,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2233,7000.0,4,4,3,6,7,0.0,3,3,1,5,375.0,1,0.0,345.0,720.0,1,4,720.0,495.0,0.0,1215.0,3,1,4,7,0,3,720.0,3,3,3,0.0,0,3,5,141000.0,30.0,1.0,1,67,42,57,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
439,10367.0,3,4,3,9,5,284.0,5,3,2,6,1015.0,1,0.0,724.0,1739.0,1,5,1743.0,0.0,0.0,1743.0,3,1,5,7,4,2,927.0,3,3,3,0.0,0,0,6,335000.0,213.0,3.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
260,15240.0,3,4,3,5,8,0.0,4,3,1,6,198.0,3,688.0,140.0,1026.0,1,5,1026.0,0.0,0.0,1026.0,3,1,3,7,0,1,308.0,3,3,3,0.0,0,3,6,150000.0,401.0,2.5,1,33,33,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2523,50271.0,3,4,3,9,5,0.0,5,3,4,6,1810.0,1,0.0,32.0,1842.0,1,5,1842.0,0.0,0.0,1842.0,0,1,4,7,4,3,894.0,3,3,3,0.0,0,0,11,385000.0,929.0,2.5,1,25,25,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
627,13600.0,4,4,3,7,6,176.0,3,3,1,4,454.0,1,0.0,314.0,768.0,1,5,1186.0,800.0,0.0,1986.0,3,1,3,7,2,1,486.0,3,3,3,0.0,0,0,10,205000.0,231.0,2.5,1,44,44,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
251,6762.0,4,4,3,7,5,24.0,4,3,3,6,686.0,1,0.0,501.0,1187.0,1,5,1208.0,0.0,0.0,1208.0,2,1,4,7,0,2,632.0,3,3,3,0.0,0,0,2,206000.0,166.0,3.0,0,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2163,8500.0,4,4,3,7,5,106.0,4,3,3,1,0.0,1,0.0,1422.0,1422.0,1,5,1422.0,0.0,0.0,1422.0,3,1,4,7,0,2,626.0,3,3,3,0.0,0,0,11,179600.0,252.0,2.0,0,3,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2819,8877.0,4,4,3,4,5,0.0,2,2,1,2,836.0,1,0.0,0.0,836.0,1,3,1220.0,0.0,0.0,1220.0,2,1,3,7,0,1,396.0,3,3,3,0.0,0,0,4,102000.0,0.0,1.0,0,55,55,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1025,15611.0,3,4,3,5,6,0.0,4,3,3,5,767.0,2,93.0,266.0,1126.0,1,5,1126.0,0.0,0.0,1126.0,3,1,5,7,0,2,540.0,3,3,3,0.0,0,0,3,175000.0,180.0,2.5,0,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2592,13300.0,4,4,3,5,5,0.0,3,3,1,3,494.0,1,0.0,521.0,1015.0,1,5,1384.0,0.0,0.0,1384.0,2,1,3,6,0,1,896.0,3,3,3,0.0,0,0,6,159000.0,398.0,2.0,1,50,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1491,6500.0,4,4,3,6,6,84.0,3,5,1,4,1033.0,1,0.0,94.0,1127.0,1,5,1127.0,0.0,0.0,1127.0,3,1,3,7,1,1,480.0,3,3,3,0.0,0,0,5,135000.0,138.0,2.0,0,32,17,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2742,9525.0,4,4,3,6,4,0.0,3,2,1,3,444.0,1,0.0,550.0,994.0,1,5,1216.0,639.0,0.0,1855.0,4,1,3,7,0,1,325.0,3,3,3,0.0,0,0,10,136900.0,182.0,2.0,1,52,52,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2497,6993.0,4,4,3,5,7,0.0,3,3,1,4,465.0,1,0.0,447.0,912.0,1,5,1236.0,0.0,0.0,1236.0,3,1,3,7,3,1,288.0,3,3,3,0.0,0,0,6,135000.0,0.0,1.0,1,45,45,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
495,9430.0,4,4,3,8,5,673.0,4,3,2,6,1163.0,1,0.0,89.0,1252.0,1,5,1268.0,1097.0,0.0,2365.0,3,1,4,7,4,2,856.0,3,3,3,0.0,0,0,7,337000.0,308.0,3.5,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2528,11029.0,3,4,3,6,7,220.0,3,3,2,4,619.0,1,0.0,435.0,1054.0,1,5,1512.0,1142.0,0.0,2654.0,4,1,4,7,4,1,619.0,3,3,3,0.0,0,0,8,250000.0,287.0,3.5,1,38,38,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1033,14311.0,3,4,3,8,5,402.0,4,3,1,6,1023.0,1,0.0,213.0,1236.0,1,5,1236.0,1104.0,0.0,2340.0,4,1,4,7,4,2,787.0,3,3,3,0.0,0,4,6,306000.0,590.0,3.5,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
764,10800.0,4,4,3,5,5,0.0,4,4,4,6,1200.0,1,0.0,0.0,1200.0,1,5,1200.0,0.0,0.0,1200.0,3,1,3,7,0,0,0.0,0,0,3,0.0,0,0,3,179000.0,120.0,6.0,1,22,2009,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1165,3604.0,4,4,3,7,5,0.0,4,3,1,1,0.0,1,0.0,689.0,689.0,1,5,703.0,689.0,0.0,1392.0,2,1,4,7,0,1,540.0,3,3,3,0.0,0,0,2,146000.0,102.0,2.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
2037,10320.0,4,4,3,6,5,0.0,3,2,1,2,375.0,1,0.0,763.0,1138.0,1,5,1138.0,1042.0,0.0,2180.0,3,1,3,7,4,1,720.0,3,3,1,0.0,0,0,5,161000.0,170.0,1.5,1,92,1,57,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
113,10603.0,3,4,3,6,7,28.0,3,3,2,5,1200.0,1,0.0,410.0,1610.0,1,5,1610.0,0.0,0.0,1610.0,3,1,4,7,3,2,480.0,3,3,3,0.0,0,0,2,205000.0,236.0,3.0,1,33,33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1572,4084.0,3,4,3,7,6,340.0,4,3,3,6,893.0,1,0.0,384.0,1277.0,1,5,1501.0,0.0,0.0,1501.0,2,1,4,7,3,3,512.0,3,3,3,0.0,0,0,7,241500.0,240.0,3.0,0,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
2052,7943.0,4,4,3,4,5,192.0,3,3,2,3,903.0,1,0.0,126.0,1029.0,1,5,1029.0,0.0,0.0,1029.0,3,1,3,7,0,1,261.0,3,3,3,0.0,0,0,4,118500.0,103.0,2.0,0,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2702,6930.0,3,4,3,5,4,120.0,3,3,3,4,300.0,3,294.0,468.0,1062.0,1,3,1352.0,0.0,0.0,1352.0,3,1,4,5,0,1,288.0,3,3,3,0.0,0,0,7,130000.0,462.0,1.5,0,48,48,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1981,7200.0,4,4,3,5,8,279.0,3,3,1,1,0.0,1,0.0,808.0,808.0,1,5,1072.0,0.0,0.0,1072.0,2,1,3,7,4,1,379.0,3,3,3,0.0,0,0,5,130000.0,0.0,1.0,1,67,67,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2335,16052.0,3,4,3,10,5,734.0,5,3,1,6,1206.0,1,0.0,644.0,1850.0,1,5,1850.0,848.0,0.0,2698.0,4,1,5,7,4,2,736.0,3,3,3,0.0,0,0,7,535000.0,250.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
563,7150.0,4,4,3,5,6,60.0,3,3,1,2,140.0,4,590.0,182.0,912.0,1,5,912.0,0.0,0.0,912.0,3,1,3,7,0,1,252.0,3,3,3,0.0,0,0,10,123000.0,0.0,1.5,0,47,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
